Origin Name,Origin Code,Destination Name,Destination Code,Departure Date,Duration,Operator,Fare,Origin ID,Destination ID
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T15:38:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T16:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T17:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T18:36:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T19:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T20:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T21:34:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-30T22:39:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T05:34:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T06:29:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T07:32:00+00:00,0 days 00:08:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T08:32:00+00:00,0 days 00:08:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T09:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T10:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T11:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T12:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T13:41:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T14:36:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T15:38:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T16:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T17:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T18:36:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T19:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T20:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T21:34:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-10-31T22:39:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T05:34:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T06:29:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T07:32:00+00:00,0 days 00:08:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T08:32:00+00:00,0 days 00:08:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T09:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T10:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T11:33:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T12:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T13:41:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T14:36:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T15:38:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T16:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T17:39:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T18:36:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T19:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T20:35:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T21:34:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-01T22:39:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T00:23:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T03:12:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T05:37:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T06:42:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T07:37:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T08:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T09:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T10:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T11:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T12:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T13:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T14:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T15:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T16:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T17:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T18:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T19:32:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T20:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T21:30:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-02T22:30:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T00:18:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T03:07:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T00:18:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T03:07:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T05:37:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T06:42:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T07:37:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T08:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T09:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T10:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T11:32:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T12:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T13:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T14:31:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T15:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T16:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T17:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T18:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T19:32:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T20:31:00+00:00,0 days 00:06:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T21:30:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-03T22:30:00+00:00,0 days 00:05:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-04T00:18:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Bridge of Earn,BOE,2024-11-04T03:07:00+00:00,0 days 00:07:00,Ember,1.2,16,54
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T00:18:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T03:07:00+00:00,0 days 01:11:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T05:34:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T06:29:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T07:32:00+00:00,0 days 01:24:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T08:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T09:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T10:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T11:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T12:31:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T13:41:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T14:36:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T15:38:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T16:39:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T17:39:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T18:36:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T19:35:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T20:35:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T21:34:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-28T22:39:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T05:34:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T06:29:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T07:32:00+00:00,0 days 01:24:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T08:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T09:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T10:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T11:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T12:31:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T13:41:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T14:36:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T15:38:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T16:39:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T17:39:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T18:36:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T19:35:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T20:35:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T21:34:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-29T22:39:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T05:34:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T06:29:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T07:32:00+00:00,0 days 01:24:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T08:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T09:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T10:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T11:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T12:31:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T13:41:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T14:36:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T15:38:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T16:39:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T17:39:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T18:36:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T19:35:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T20:35:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T21:34:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-30T22:39:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T05:34:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T06:29:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T07:32:00+00:00,0 days 01:24:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T08:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T09:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T10:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T11:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T12:31:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T13:41:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T14:36:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T15:38:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T16:39:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T17:39:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T18:36:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T19:35:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T20:35:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T21:34:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-10-31T22:39:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T05:34:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T06:29:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T07:32:00+00:00,0 days 01:24:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T08:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T09:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T10:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T11:33:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T12:31:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T13:41:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T14:36:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T15:38:00+00:00,0 days 01:17:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T16:39:00+00:00,0 days 01:18:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T17:39:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T18:36:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T19:35:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T20:35:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T21:34:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-01T22:39:00+00:00,0 days 01:01:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T00:23:00+00:00,0 days 01:09:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T03:12:00+00:00,0 days 01:13:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T05:37:00+00:00,0 days 01:03:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T06:42:00+00:00,0 days 01:06:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T07:37:00+00:00,0 days 01:08:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T08:32:00+00:00,0 days 01:10:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T09:32:00+00:00,0 days 01:12:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T10:32:00+00:00,0 days 01:19:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T11:32:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T12:31:00+00:00,0 days 01:20:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T13:31:00+00:00,0 days 01:16:00,Ember,6.1,16,43
Walnut Grove,WLGV,Haymarket,EDI,2024-11-02T14:31:00+00:00,0 days 01:16:00,Ember,6.1,16,43
